code,rs_percentile_12m,rs_percentile_3m
HK.09928,58.0,49
HK.09929,98.0,22
HK.09930,25.0,29
HK.09933,57.0,61
HK.09936,89.0,35
HK.09938,93.0,86
HK.09939,28.0,55
HK.09955,12.0,50
HK.09958,25.0,40
HK.09959,72.0,79
HK.09960,39.0,44
HK.09961,18.0,23
HK.09963,99.0,89
HK.09966,56.0,71
HK.09968,97.0,98
HK.09969,84.0,84
HK.09973,,53
HK.09978,99.0,99
HK.09979,42.0,75
HK.09980,,21
HK.09981,,16
HK.09982,62.0,79
HK.09983,6.0,9
HK.09985,22.0,18
HK.09986,72.0,58
HK.09987,52.0,34
HK.09988,38.0,28
HK.09989,48.0,45
HK.09990,59.0,15
HK.09991,69.0,62
HK.09992,23.0,37
HK.09993,12.0,19
HK.09995,51.0,40
HK.09996,59.0,76
HK.09998,85.0,89
HK.09999,49.0,31
