code,rs_percentile_12m,rs_percentile_3m
HK.09928,64.0,61
HK.09929,98.0,18
HK.09930,29.0,40
HK.09933,58.0,54
HK.09936,88.0,28
HK.09938,91.0,74
HK.09939,28.0,55
HK.09955,14.0,43
HK.09958,19.0,39
HK.09959,76.0,87
HK.09960,41.0,43
HK.09961,20.0,22
HK.09963,99.0,44
HK.09966,57.0,72
HK.09968,97.0,98
HK.09969,84.0,86
HK.09973,,51
HK.09978,99.0,99
HK.09979,39.0,78
HK.09980,,26
HK.09981,,10
HK.09982,61.0,83
HK.09983,7.0,16
HK.09985,21.0,18
HK.09986,70.0,59
HK.09987,51.0,32
HK.09988,43.0,32
HK.09989,47.0,49
HK.09990,55.0,16
HK.09991,54.0,55
HK.09992,23.0,40
HK.09993,13.0,28
HK.09995,57.0,52
HK.09996,56.0,81
HK.09998,92.0,96
HK.09999,55.0,41
