code,rs_percentile_12m,rs_percentile_3m
HK.09911,69.0,80
HK.09913,56.0,67
HK.09916,68.0,61
HK.09918,72.0,72
HK.09919,40.0,58
HK.09922,11.0,12
HK.09923,7.0,5
HK.09926,47.0,63
HK.09927,,6
HK.09928,64.0,52
HK.09929,98.0,9
HK.09930,25.0,46
HK.09933,56.0,62
HK.09936,88.0,49
HK.09938,93.0,42
HK.09939,49.0,85
HK.09955,7.0,19
HK.09958,18.0,81
HK.09959,77.0,80
HK.09960,39.0,61
HK.09961,26.0,25
HK.09963,99.0,62
HK.09966,60.0,72
HK.09968,98.0,98
HK.09969,78.0,77
HK.09973,,46
HK.09978,99.0,99
HK.09979,40.0,58
HK.09980,,20
HK.09981,,8
HK.09982,42.0,51
HK.09983,4.0,5
HK.09985,23.0,17
HK.09986,53.0,55
HK.09987,48.0,23
HK.09988,55.0,61
HK.09989,38.0,30
HK.09990,53.0,14
HK.09991,67.0,74
HK.09992,28.0,39
HK.09993,15.0,47
HK.09995,44.0,27
HK.09996,58.0,71
HK.09998,91.0,93
HK.09999,50.0,38
