code,rs_percentile_12m,rs_percentile_3m
HK.09919,39.0,48
HK.09922,11.0,12
HK.09923,7.0,7
HK.09926,45.0,71
HK.09927,,9
HK.09928,65.0,51
HK.09929,98.0,6
HK.09930,21.0,40
HK.09933,53.0,48
HK.09936,90.0,62
HK.09938,93.0,74
HK.09939,38.0,79
HK.09955,13.0,29
HK.09958,18.0,71
HK.09959,73.0,76
HK.09960,39.0,50
HK.09961,21.0,24
HK.09963,99.0,30
HK.09966,53.0,66
HK.09968,98.0,98
HK.09969,83.0,88
HK.09973,,62
HK.09978,99.0,99
HK.09979,40.0,69
HK.09980,,20
HK.09981,,16
HK.09982,42.0,57
HK.09983,6.0,17
HK.09985,20.0,15
HK.09986,55.0,54
HK.09987,46.0,25
HK.09988,52.0,72
HK.09989,36.0,28
HK.09990,40.0,10
HK.09991,71.0,76
HK.09992,30.0,46
HK.09993,19.0,48
HK.09995,57.0,71
HK.09996,56.0,77
HK.09998,89.0,93
HK.09999,50.0,42
