code,rs_percentile_12m,rs_percentile_3m
HK.09919,40.0,61
HK.09922,10.0,11
HK.09923,7.0,7
HK.09926,50.0,75
HK.09927,,6
HK.09928,60.0,46
HK.09929,98.0,10
HK.09930,24.0,51
HK.09933,53.0,49
HK.09936,88.0,44
HK.09938,93.0,74
HK.09939,40.0,75
HK.09955,10.0,20
HK.09958,19.0,73
HK.09959,75.0,81
HK.09960,34.0,37
HK.09961,27.0,30
HK.09963,99.0,29
HK.09966,60.0,78
HK.09968,98.0,99
HK.09969,83.0,86
HK.09973,,53
HK.09978,99.0,99
HK.09979,40.0,64
HK.09980,,17
HK.09981,,11
HK.09982,41.0,43
HK.09983,4.0,6
HK.09985,19.0,13
HK.09986,55.0,55
HK.09987,47.0,26
HK.09988,49.0,60
HK.09989,39.0,32
HK.09990,42.0,7
HK.09991,68.0,74
HK.09992,30.0,43
HK.09993,17.0,47
HK.09995,57.0,50
HK.09996,57.0,75
HK.09998,92.0,93
HK.09999,50.0,37
