code,rs_percentile_12m,rs_percentile_3m
HK.09928,61.0,59
HK.09929,98.0,15
HK.09930,31.0,40
HK.09933,62.0,63
HK.09936,90.0,69
HK.09938,93.0,71
HK.09939,26.0,72
HK.09955,15.0,42
HK.09958,20.0,64
HK.09959,72.0,81
HK.09960,39.0,43
HK.09961,21.0,24
HK.09963,99.0,68
HK.09966,44.0,54
HK.09968,97.0,98
HK.09969,82.0,83
HK.09973,,55
HK.09978,99.0,99
HK.09979,40.0,71
HK.09980,,16
HK.09981,,12
HK.09982,58.0,77
HK.09983,6.0,8
HK.09985,23.0,18
HK.09986,60.0,57
HK.09987,50.0,29
HK.09988,39.0,22
HK.09989,47.0,52
HK.09990,52.0,17
HK.09991,53.0,53
HK.09992,29.0,48
HK.09993,15.0,28
HK.09995,54.0,39
HK.09996,55.0,80
HK.09998,90.0,95
HK.09999,52.0,34
