ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
SNN,-0.08718149009730423,25,1,25,1.0
SNOA,0.013773603637441088,64,0,0,0.15
SNOW,0.1541802056107927,88,0,0,0.1
SNPS,-0.10667739985009884,22,1,4,0.65
SNT,-0.1444635483574386,16,1,19,0.95
SNTG,-0.1826326024612259,12,1,16,0.8
SNTI,-0.4005163193757529,4,1,13,0.95
SNWV,-0.49462859345988286,2,1,39,1.0
SNX,0.004916751225600013,61,0,0,0.65
SNY,-0.02052540799154775,45,1,8,0.6
SNYR,-0.5580232451093017,2,1,110,1.0
SO,-0.04530261373558725,36,1,28,1.0
SOAR,0.3397934005254574,96,0,0,0.15
SOBO,0.04470633332366222,72,0,0,0.45
SOBR,-0.318394636252359,5,1,37,1.0
SOC,-0.07282681384222196,28,0,0,0.6
SOCA,-0.0036810490019604783,55,0,0,0.75
SOCAU,-0.005728895205020412,53,0,0,0.75
SOFI,-0.010325703255774987,50,1,1,0.35
SOGP,-0.0021970774216947923,56,1,3,0.45
SOHU,0.021565713406312935,66,1,8,0.45
SOLS,-0.009457290635030442,50,0,0,0.65
SOLV,0.1189332309806876,85,0,0,0.05
SOMN,-0.034051137936740715,40,1,28,1.0
SON,-0.08919591754137504,25,1,9,0.55
SONM,-0.2367615666678961,9,1,4,0.85
SONO,-0.04304768253057929,37,1,2,0.5
SONY,0.042484202056894654,72,1,1,0.05
SOPH,0.28101214336626146,95,0,0,0.0
SOR,-0.004270040955634157,55,1,4,0.5
SORA,-0.00952835116430174,50,1,1,0.6
SORN,-0.004315225115204823,54,0,0,0.85
SORNU,0.0021919619044617478,59,0,0,0.5
SOS,-0.15613829079975702,15,1,7,0.65
SOTK,-0.1257499455289625,19,1,5,0.75
SOUL,-0.0011214237231636278,57,0,0,0.65
SOUN,-0.1286405232115397,18,1,5,0.3
SOWG,0.3021401569508346,95,1,2,0.6
SPAI,0.06833138546801502,78,1,2,0.25
SPB,0.00904856572902605,62,1,1,0.65
SPCB,-0.11201976472527289,21,1,11,0.8
SPCE,0.006442150939272636,61,0,0,0.45
SPE,0.0011083514991197304,59,0,0,0.4
SPEG,-0.001838001128171395,57,0,0,0.6
SPEGU,-0.010786720576548357,49,1,4,0.95
SPFI,0.043219830627346745,72,0,0,0.6
SPG,-0.03754612544866302,39,1,26,1.0
